time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity
1.620000000000001,-4.04101790301728,1.7957908070945365,7.744563633040769,6.1747539902347555,0.17682207210310885,0.0,-3.6438929350925204,2.438117638247631,-0.23730866819815288,28.68227965170078,-28.71647669549418,0.0
1.680000000000001,-4.254824933089907,1.9477703651162948,7.749858068171257,1.6142092662743064,4.736284694585276,0.0,-3.1588130515627117,2.8236162963235945,0.19217314887988618,28.733934046583684,-28.76351589589077,0.0
1.740000000000001,-4.4064006687867385,2.110363323125292,7.752047145346116,3.337929192575686,3.0188270266232244,0.0,-2.070430706790276,2.4812147041053194,0.15000615074632437,28.719076845051216,-28.60325959023429,0.0
1.8000000000000012,-4.547153981730074,2.2731054436097304,7.775067605800908,5.060914247426187,1.3024256411376864,0.0,-2.8844269481837923,2.972729362714155,0.3252221699447494,28.71203746001292,-28.612559912680066,0.0
1.8600000000000012,-4.754094471285955,2.438797979784928,7.792217828798375,0.5010345250025203,5.868075887439679,0.0,-3.7584857541677157,2.6018432979801855,0.5363336594065102,28.733163553696176,-28.692931574462293,0.0
1.9200000000000013,-4.953454135294244,2.612835609968324,7.8302755511579,2.2250931604189432,4.145705135783681,0.0,-2.695658132498054,3.062616711525256,0.4701325690328175,28.73598207919433,-28.75142302114116,0.0
1.9800000000000013,-5.089676391202129,2.783388612187083,7.865745093510529,3.9493435866866413,2.4350967689657335,0.0,-2.154706162006226,2.831857779520133,0.9181541735794536,28.739726713017117,-28.52468675813387,0.0
2.0400000000000014,-5.252555385183821,2.96928422975448,7.916834389016222,5.673951160707032,0.7228095051516457,0.0,-3.3789649212140827,3.1124102374538873,0.649992502837237,28.748527077880574,-28.588402848864177,0.0
2.1000000000000014,-5.471964836452866,3.1472609107217107,7.970974963030594,1.1165195833397128,5.290082368726713,0.0,-3.5920561461093596,3.1118880045533506,1.2153856693387421,28.77755624580751,-28.689955902214855,0.0
2.1600000000000015,-5.649214981938637,3.3444943173179174,8.03391074096629,2.8427641624745164,3.5682392217798746,0.0,-2.3166170689529224,3.1696943619858553,0.9140863628404656,28.757470423215704,-28.712262590673397,0.0
2.2200000000000015,-5.78318952043661,3.535091645381942,8.108376917495464,4.568532321781998,1.8568479260878963,0.0,-2.4905854673374246,3.4461673807218043,1.442110050481345,28.76976090732102,-28.517426703351074,0.0
2.2800000000000016,-5.972446792221792,3.7431014573846846,8.182774213037268,0.01183310555041217,0.14509354408260933,0.0,-3.729183121447906,3.265060003252506,1.2266390716070836,28.781344169886168,-28.60904669824263,0.0
2.3400000000000016,-6.190226252197532,3.9489149551292853,8.27476749212438,1.7384142087440964,4.711270959178547,0.0,-3.212761286261853,3.7618209104969673,1.5942239518084065,28.767368398974046,-28.721050741630986,0.0
2.4000000000000017,-6.344750607673872,4.168277051128861,8.362472278030877,3.464852085351122,3.0140163950606276,0.0,-2.1178293882533357,3.4774783179387705,1.6149570353472391,28.78229640515691,-28.398623375715957,0.0
2.4600000000000017,-6.488302902182992,4.3945700844363165,8.471053310995186,5.1920061721298865,1.3093611492257065,0.0,-2.9284455430541287,4.06084270891458,1.7131810653528143,28.790813885396194,-28.446502900655535,0.0
2.520000000000002,-6.698146549854369,4.627600055453952,8.572528747184709,0.6365474186933655,5.886882468217079,0.0,-3.813697272907316,3.794065651090393,1.9501422127504267,28.8015797431736,-28.619097455859787,0.0
2.580000000000002,-6.901650728236294,4.876845644717982,8.693020995632375,2.3643938062676675,4.1689906015966365,0.0,-2.769325191181842,4.351236598757606,1.8241743229244607,28.790237328851006,-28.705974228804134,0.0
2.640000000000002,-7.041154339298467,5.128933373459297,8.811313351018882,4.09222684176121,2.464901492563831,0.0,-2.1883916803483126,4.2822046805249405,2.290667718730662,28.805957465226726,-28.444724276401523,0.0
2.700000000000002,-7.204995404237754,5.4042714653971835,8.942211063766306,5.820735975813424,0.7575876382728808,0.0,-3.3942042218030686,4.63368903169513,1.9657221325839918,28.812029299141102,-28.544335258366207,0.0
2.760000000000002,-7.426488327927958,5.678211166834552,9.075263252812224,1.2664588890509805,5.328095784096895,0.0,-3.654922319715275,4.797544511467218,2.496320606552242,28.81942685303649,-28.67916558915663,0.0
2.820000000000002,-7.607804270631602,5.979684038181125,9.213702980405959,2.995574527416297,3.6129721094678757,0.0,-2.3722907944886567,4.9618076304085275,2.184848699182837,28.817296666142227,-28.555728222265728,0.0
2.880000000000002,-7.743032425271808,6.2838874071107576,9.363403841360224,4.724704865592527,1.902961697965445,0.0,-2.4739703806496824,5.414918505073629,2.644843803323975,28.821074617023417,-28.470227701225962,0.0
2.940000000000002,-7.931126793280158,6.6124956544649285,9.508760972770549,0.17096555409631975,0.19479044907608412,0.0,-3.724863177586783,5.330354394496259,2.411615510313463,28.828285061250053,-28.607521049158763,0.0
